ts,value,state,source
1707025424,12.508,discharging,history-rate
1707025424,10905.0,discharging,history-time-empty
1707025544,80.0,discharging,history-charge
1707025544,11.705,discharging,history-rate
1707025544,11527.0,discharging,history-time-empty
1707025579,19.036,discharging,history-rate
1707025579,7052.0,discharging,history-time-empty
1707025699,79.0,discharging,history-charge
1707025699,10.511,discharging,history-rate
1707025699,12624.0,discharging,history-time-empty
1707025819,78.0,discharging,history-charge
1707025819,12.187,discharging,history-rate
1707025819,10770.0,discharging,history-time-empty
1707025939,77.0,discharging,history-charge
1707025939,14.161,discharging,history-rate
1707025939,9156.0,discharging,history-time-empty
1707026059,76.0,discharging,history-charge
1707026059,14.308,discharging,history-rate
1707026059,8947.0,discharging,history-time-empty
1707026707,75.0,charging,history-charge
1707026707,4.337,charging,history-rate
1707026707,14.308,charging,history-rate
1707026707,0.0,charging,history-time-empty
1707026707,9347.0,charging,history-time-full
1707026707,2833.0,charging,history-time-full
1707026709,0.0,pending-charge,history-time-full
1707026710,8841.0,discharging,history-time-empty
1707026772,0.426,discharging,history-rate
1707026772,296619.0,discharging,history-time-empty
1707026892,74.0,discharging,history-charge
1707026892,10.652,discharging,history-rate
1707026892,11734.0,discharging,history-time-empty
1707027012,73.0,discharging,history-charge
1707027012,12.624,discharging,history-rate
1707027012,9767.0,discharging,history-time-empty
1707027132,72.0,discharging,history-charge
1707027132,13.573,discharging,history-rate
1707027132,8951.0,discharging,history-time-empty
1707027252,71.0,discharging,history-charge
1707027252,14.514,discharging,history-rate
1707027252,8254.0,discharging,history-time-empty
1707027372,70.0,discharging,history-charge
1707027372,12.38,discharging,history-rate
1707027372,9555.0,discharging,history-time-empty
1707027492,69.0,discharging,history-charge
1707027492,11.136,discharging,history-rate
1707027492,10496.0,discharging,history-time-empty
1707027612,12.049,discharging,history-rate
1707027612,9578.0,discharging,history-time-empty
1707027732,68.0,discharging,history-charge
1707027732,11.617,discharging,history-rate
1707027732,9808.0,discharging,history-time-empty
1707027852,67.0,discharging,history-charge
1707027852,11.644,discharging,history-rate
1707027852,9655.0,discharging,history-time-empty
1707027972,66.0,discharging,history-charge
1707027972,11.692,discharging,history-rate
1707027972,9486.0,discharging,history-time-empty
1707028092,65.0,discharging,history-charge
1707028092,11.037,discharging,history-rate
1707028092,9909.0,discharging,history-time-empty
1707028212,64.0,discharging,history-charge
1707028212,11.185,discharging,history-rate
1707028212,9639.0,discharging,history-time-empty
1707028332,63.0,discharging,history-charge
1707028332,10.528,discharging,history-rate
1707028332,10104.0,discharging,history-time-empty
1707028452,62.0,discharging,history-charge
1707028452,10.89,discharging,history-rate
1707028452,9642.0,discharging,history-time-empty
1707028572,11.237,discharging,history-rate
1707028572,9217.0,discharging,history-time-empty
1707028574,61.0,pending-charge,history-charge
1707028574,12.181,pending-charge,history-rate
1707028574,11.237,pending-charge,history-rate
1707028574,0.0,pending-charge,history-time-empty
1707028576,5651.0,charging,history-time-full
1707028577,62.0,charging,history-charge
1707028577,5635.0,charging,history-time-full
1707028698,64.0,charging,history-charge
1707028698,30.881,charging,history-rate
1707028698,1921.0,charging,history-time-full
1707028818,66.0,charging,history-charge
1707028818,31.081,charging,history-rate
1707028818,1788.0,charging,history-time-full
1707028854,67.0,charging,history-charge
1707028854,31.133,charging,history-rate
1707028854,1748.0,charging,history-time-full
1707028855,31.122,charging,history-rate
1707028855,1746.0,charging,history-time-full
1707028975,69.0,charging,history-charge
1707028975,31.199,charging,history-rate
1707028975,1624.0,charging,history-time-full
1707029095,71.0,charging,history-charge
1707029095,30.884,charging,history-rate
1707029095,1522.0,charging,history-time-full
1707029215,74.0,charging,history-charge
1707029215,31.414,charging,history-rate
1707029215,1376.0,charging,history-time-full
1707029335,76.0,charging,history-charge
1707029335,31.285,charging,history-rate
1707029335,1265.0,charging,history-time-full
1707029455,78.0,charging,history-charge
1707029455,31.394,charging,history-rate
1707029455,1143.0,charging,history-time-full
1707029571,80.0,charging,history-charge
1707029571,31.574,charging,history-rate
1707029571,1023.0,charging,history-time-full
1707029691,82.0,charging,history-charge
1707029691,32.071,charging,history-rate
1707029691,893.0,charging,history-time-full
1707029811,84.0,charging,history-charge
1707029811,32.073,charging,history-rate
1707029811,776.0,charging,history-time-full
1707029931,87.0,charging,history-charge
1707029931,28.659,charging,history-rate
1707029931,748.0,charging,history-time-full
1707030051,88.0,charging,history-charge
1707030051,25.162,charging,history-rate
1707030051,731.0,charging,history-time-full
1707030171,90.0,charging,history-charge
1707030171,22.225,charging,history-rate
1707030171,706.0,charging,history-time-full
1707035487,93.0,discharging,history-charge
1707035487,0.376,discharging,history-rate
1707035487,416202.0,discharging,history-time-empty
1707035487,0.0,discharging,history-time-full
1707035608,92.0,discharging,history-charge
1707035608,12.905,discharging,history-rate
1707035608,11995.0,discharging,history-time-empty
1707035728,91.0,discharging,history-charge
1707035728,12.75,discharging,history-rate
1707035728,12011.0,discharging,history-time-empty
1707035848,90.0,discharging,history-charge
1707035848,12.543,discharging,history-rate
1707035848,12083.0,discharging,history-time-empty
1707035968,89.0,discharging,history-charge
1707035968,12.765,discharging,history-rate
1707035968,11749.0,discharging,history-time-empty
1707036088,88.0,discharging,history-charge
1707036088,12.389,discharging,history-rate
1707036088,11974.0,discharging,history-time-empty
1707036208,87.0,discharging,history-charge
1707036208,12.474,discharging,history-rate
1707036208,11760.0,discharging,history-time-empty
1707036328,86.0,discharging,history-charge
1707036328,13.199,discharging,history-rate
1707036328,10991.0,discharging,history-time-empty
1707036448,85.0,discharging,history-charge
1707036448,14.163,discharging,history-rate
1707036448,10103.0,discharging,history-time-empty
1707036568,84.0,discharging,history-charge
1707036568,13.344,discharging,history-rate
1707036568,10591.0,discharging,history-time-empty
1707036688,83.0,discharging,history-charge
1707036688,13.928,discharging,history-rate
1707036688,10018.0,discharging,history-time-empty
1707046288,80.0,discharging,history-charge
1707046288,0.365,discharging,history-rate
1707046288,369369.0,discharging,history-time-empty
1707046307,15.626,discharging,history-rate
1707046307,8604.0,discharging,history-time-empty
1707046428,79.0,discharging,history-charge
1707046428,14.454,discharging,history-rate
1707046428,9183.0,discharging,history-time-empty
1707046548,78.0,discharging,history-charge
1707046548,14.728,discharging,history-rate
1707046548,8877.0,discharging,history-time-empty
1707046668,77.0,discharging,history-charge
1707046668,18.672,discharging,history-rate
1707046668,6898.0,discharging,history-time-empty
1707046788,75.0,discharging,history-charge
1707046788,14.715,discharging,history-rate
1707046788,8628.0,discharging,history-time-empty
1707046908,74.0,discharging,history-charge
1707046908,14.162,discharging,history-rate
1707046908,8841.0,discharging,history-time-empty
1707047028,73.0,discharging,history-charge
1707047028,13.601,discharging,history-rate
1707047028,9081.0,discharging,history-time-empty
1707047148,72.0,discharging,history-charge
1707047148,14.121,discharging,history-rate
1707047148,8614.0,discharging,history-time-empty
1707047268,71.0,discharging,history-charge
1707047268,14.355,discharging,history-rate
1707047268,8346.0,discharging,history-time-empty
1707047388,70.0,discharging,history-charge
1707047388,19.457,discharging,history-rate
1707047388,6055.0,discharging,history-time-empty
1707047508,69.0,discharging,history-charge
1707047508,16.105,discharging,history-rate
1707047508,7188.0,discharging,history-time-empty
1707047628,68.0,discharging,history-charge
1707047628,13.301,discharging,history-rate
1707047628,8579.0,discharging,history-time-empty
1707051798,67.0,discharging,history-charge
1707051798,0.386,discharging,history-rate
1707051798,290331.0,discharging,history-time-empty
1707051918,66.0,discharging,history-charge
1707051918,12.874,discharging,history-rate
1707051918,8573.0,discharging,history-time-empty
1707052038,64.0,discharging,history-charge
1707052038,14.957,discharging,history-rate
1707052038,7259.0,discharging,history-time-empty
1707052158,63.0,discharging,history-charge
1707052158,18.556,discharging,history-rate
1707052158,5748.0,discharging,history-time-empty
1707052278,62.0,discharging,history-charge
1707052278,15.55,discharging,history-rate
1707052278,6730.0,discharging,history-time-empty
1707052398,61.0,discharging,history-charge
1707052398,24.451,discharging,history-rate
1707052398,4177.0,discharging,history-time-empty
1707052518,60.0,discharging,history-charge
1707052518,14.02,discharging,history-rate
1707052518,7153.0,discharging,history-time-empty
1707052638,58.0,discharging,history-charge
1707052638,13.239,discharging,history-rate
1707052638,7442.0,discharging,history-time-empty
1707052758,57.0,discharging,history-charge
1707052758,13.15,discharging,history-rate
1707052758,7369.0,discharging,history-time-empty
1707052878,56.0,discharging,history-charge
1707052878,13.342,discharging,history-rate
1707052878,7139.0,discharging,history-time-empty
1707052998,55.0,discharging,history-charge
1707052998,13.686,discharging,history-rate
1707052998,6833.0,discharging,history-time-empty
1707053118,54.0,discharging,history-charge
1707053118,13.082,discharging,history-rate
1707053118,7025.0,discharging,history-time-empty
1707053238,53.0,discharging,history-charge
1707053238,13.376,discharging,history-rate
1707053238,6747.0,discharging,history-time-empty
1707054001,0.388,discharging,history-rate
1707054001,228340.0,discharging,history-time-empty
1707054121,51.0,discharging,history-charge
1707054121,14.444,discharging,history-rate
1707054121,6004.0,discharging,history-time-empty
1707054241,50.0,discharging,history-charge
1707054241,14.43,discharging,history-rate
1707054241,5877.0,discharging,history-time-empty
1707054361,49.0,discharging,history-charge
1707054361,16.118,discharging,history-rate
1707054361,5134.0,discharging,history-time-empty
1707054481,48.0,discharging,history-charge
1707054481,17.536,discharging,history-rate
1707054481,4596.0,discharging,history-time-empty
1707054601,46.0,discharging,history-charge
1707054601,20.124,discharging,history-rate
1707054601,3890.0,discharging,history-time-empty
1707054721,45.0,discharging,history-charge
1707054721,17.558,discharging,history-rate
1707054721,4342.0,discharging,history-time-empty
1707054841,44.0,discharging,history-charge
1707054841,14.375,discharging,history-rate
1707054841,5161.0,discharging,history-time-empty
1707054961,43.0,discharging,history-charge
1707054961,14.303,discharging,history-rate
1707054961,5056.0,discharging,history-time-empty
1707056577,41.0,discharging,history-charge
1707056577,0.398,discharging,history-rate
1707056577,175658.0,discharging,history-time-empty
1707056697,10.259,discharging,history-rate
1707056697,6681.0,discharging,history-time-empty
1707056817,40.0,discharging,history-charge
1707056817,10.481,discharging,history-rate
1707056817,6409.0,discharging,history-time-empty
1707056937,39.0,discharging,history-charge
1707056937,12.425,discharging,history-rate
